CFDA,CFFA,CLNA,CRSA,CDTA,COTA,CRDB,CRLB,CRQB,CRRB,CSPC,CCTC,CFUC,CCID,CDID,TGID,CHID,CPID,CHSD,CAGE,CDEF,COFF,CPSF,CLTF,CFSH,CETH,CSKI,CCTI,CCWI,CSAL,CSBL,CRDL,CFHL,CROL,CCPL,CWPL,CCHM,CCPM,CCLN,CFCO,CCLO,CFDP,CFRP,CSXP,CHAR,CFFR,CFRR,CDTR,CLTR,COTR,CRWR,CRKS,COPS,CRPS,CCWS,CRBT,CHGT,CMOT,CSBW,CKNW,CCPW,CFEX,CDTY,CHTY,COTY,CBSZ,CThg,CTgw
1,1,J.McDaniels,39,48,52,35,39,86,75,0,1,0,265,21,22,14,21,31,30,42,84,14,1023,2,76,0,0,0,50,0,36,0,58,0,0,74,0,2,0,0,1,1,15,2,1,1,49,1023,55,60,41,1,38,0,90,72,74,0,76,0,1,95,0,0,36,0,0
1,1,D.Pees,83,47,50,82,90,65,62,1,1,0,266,21,22,14,21,16,58,83,70,14,1023,2,75,0,0,47,50,0,80,0,51,1,0,70,1,2,0,67,1,1,15,2,1,1,52,1023,52,65,35,2,40,1,90,72,70,0,78,1,1,5,0,0,36,0,0
1,1,A.Shell,66,54,52,65,54,74,73,0,0,0,267,22,1023,115,22,31,60,45,82,61,1,30,84,2,0,56,240,0,71,1,94,3,0,76,1,0,0,52,1,1,194,0,1,1,53,1023,51,72,45,0,44,0,90,72,83,0,91,2,1,95,1,0,176,0,0
1,1,T.Daisher,45,49,53,36,45,43,41,1,1,0,268,4,5,14,4,31,51,43,41,31,1023,2,59,0,0,0,20,0,39,0,45,0,0,41,0,1,0,0,1,1,195,2,1,1,50,1023,52,36,91,3,87,0,90,72,53,0,36,0,1,95,0,0,36,0,0
1,1,G.Olson,39,51,58,35,39,71,66,0,1,0,269,23,24,14,23,31,44,42,61,14,1023,2,64,0,0,0,73,0,36,0,58,0,0,56,0,3,0,0,1,1,196,2,1,1,49,1023,56,48,41,1,38,0,90,72,62,0,53,0,1,95,0,0,36,0,0
1,1,G.Gibbs,72,49,52,76,79,52,52,1,1,0,270,26,27,14,26,16,55,79,45,31,1023,2,78,0,0,47,75,0,77,0,51,1,0,77,1,2,0,67,1,1,197,2,1,1,53,1023,51,53,35,2,40,1,90,72,75,0,76,1,1,5,0,0,36,0,0
1,1,D.Marrone,39,51,51,35,39,82,81,0,1,0,271,26,27,14,26,31,43,42,79,31,1023,2,69,0,0,0,65,0,36,0,75,0,0,82,0,3,0,0,1,1,198,2,1,1,53,1023,52,86,41,1,38,0,90,72,72,0,74,0,1,95,0,0,36,0,0
1,1,J.Marshall,79,48,50,81,82,80,62,1,1,0,272,27,28,14,27,16,61,83,68,31,1023,2,75,0,0,47,70,0,80,0,51,1,0,70,1,2,0,67,1,1,15,2,1,1,53,1023,52,65,35,2,40,1,90,72,70,0,78,1,1,5,0,0,36,0,0
1,1,M.Tomlin,86,46,49,84,81,54,62,1,0,0,273,28,29,116,28,16,35,85,70,62,1023,5,73,2,0,0,250,0,79,0,51,0,0,80,0,4,0,0,1,1,199,0,1,1,55,1023,51,65,35,0,40,0,50,72,75,0,82,0,1,5,1,0,180,0,0
1,1,D.Bevell,39,47,52,35,39,79,67,0,1,0,274,30,31,14,30,31,36,42,73,38,1023,1,64,0,0,0,75,0,36,0,69,0,0,56,0,3,0,0,1,1,200,2,1,1,51,1023,53,48,41,1,38,0,90,72,62,0,70,0,1,95,0,0,96,0,0
1,1,P.Ferraro,45,47,51,36,45,43,41,1,1,0,275,30,31,14,30,31,48,43,41,38,1023,1,77,0,0,0,25,0,39,0,45,0,0,72,0,3,0,0,1,1,201,2,1,1,52,1023,52,36,88,3,86,0,90,72,78,0,70,0,1,95,0,0,96,0,0
1,1,B.Babich,60,50,50,75,85,35,35,1,0,0,277,0,1,14,0,31,60,80,40,14,1023,1,75,0,0,0,75,0,80,0,35,0,0,70,0,1,0,0,1,1,15,2,1,1,51,1023,52,35,35,2,40,0,90,72,60,0,70,0,1,95,0,0,36,0,0
1,1,R.Chudzinski,40,48,51,40,40,65,65,0,1,0,278,4,5,28,4,31,39,40,65,47,1023,29,70,0,0,0,75,0,40,0,55,0,0,68,0,1,0,0,1,1,15,2,1,1,49,1023,52,60,39,1,40,0,90,72,70,0,72,0,1,95,0,0,128,0,0
1,1,T.Haley,40,48,51,40,40,70,75,0,1,0,279,6,7,14,6,31,40,40,75,28,1023,2,70,0,0,0,75,0,40,0,60,0,0,70,0,1,0,0,1,1,15,2,1,1,49,1023,52,80,39,1,40,0,90,72,65,0,70,0,1,95,0,0,36,0,0
1,1,C.Shelmon,45,50,50,75,45,75,88,1,1,0,280,7,8,14,7,16,56,40,80,31,1023,2,65,2,0,0,73,0,43,0,65,0,0,75,0,1,0,0,1,1,15,0,1,1,51,1023,52,65,35,1,40,0,90,72,65,0,70,0,1,95,0,0,36,0,0
1,1,J.Garrett,40,48,51,40,40,85,65,0,0,0,281,10,11,14,10,31,41,40,75,31,1023,2,80,0,0,0,180,0,40,0,55,0,0,72,0,2,0,0,1,1,15,3,1,1,49,1023,52,70,39,1,40,0,90,72,75,0,72,0,1,95,0,0,36,0,0
1,1,B.Stewart,85,50,52,75,70,35,35,1,0,0,282,10,11,18,10,31,42,79,40,53,1023,2,75,2,0,0,75,0,65,0,35,0,0,74,0,1,0,0,1,1,15,0,1,1,51,1023,53,35,40,2,40,0,90,70,65,0,72,0,1,95,0,0,36,0,0
1,1,R.Segrest,35,50,50,35,35,35,45,0,0,0,283,12,13,14,12,31,34,65,55,25,1023,5,75,0,0,0,75,0,70,0,35,0,0,70,0,1,0,0,1,1,15,4,1,1,49,1023,52,45,35,3,36,0,90,73,70,0,68,0,1,95,0,0,4,0,0
1,1,B.Petrino,45,48,51,45,45,82,79,0,0,0,284,13,14,113,13,31,46,55,77,63,1023,2,78,0,0,0,480,0,45,0,65,0,0,76,0,5,0,0,1,1,202,2,1,1,49,1023,52,78,39,0,40,0,82,72,79,0,80,0,1,95,1,0,184,0,0
1,1,G.Manusky,35,49,52,65,81,35,35,1,0,0,285,14,15,14,14,31,41,78,40,25,1023,2,65,0,0,0,65,0,65,0,35,0,0,74,0,3,0,0,1,1,15,2,1,1,51,1023,53,35,35,2,40,0,90,73,60,0,69,0,1,95,0,0,36,0,0
1,1,J.Hostler,35,49,52,65,60,80,68,0,0,0,286,14,15,14,14,31,40,40,79,25,1023,2,65,0,0,0,65,0,45,0,52,0,0,76,0,3,0,0,1,1,15,2,1,1,51,1023,53,77,35,1,40,0,90,73,60,0,72,0,1,95,0,0,36,0,0
1,1,S.Spagnuolo,39,50,85,78,80,40,40,1,0,0,287,15,16,14,15,31,47,75,40,31,1023,2,70,0,0,0,70,0,70,0,40,0,0,75,0,3,0,0,1,1,15,2,1,1,45,1023,58,40,41,2,38,0,90,72,70,0,70,0,1,95,0,0,36,0,0
1,1,T.Quinn,65,50,85,45,45,40,40,1,0,0,288,15,16,14,15,31,39,55,50,31,1023,2,65,0,0,0,50,0,45,0,40,0,0,70,0,3,0,0,1,1,15,2,1,1,45,1023,58,40,75,3,80,0,90,72,65,0,65,0,1,95,0,0,36,0,0
1,1,D.Koetter,45,51,51,45,45,85,75,0,0,0,289,16,17,14,16,31,47,50,79,31,1023,2,69,0,0,0,80,0,45,0,55,0,0,60,0,3,0,0,1,1,15,2,1,1,49,1023,52,80,41,1,38,0,90,72,66,0,65,0,1,95,0,0,36,0,0
1,1,S.Kwan,65,50,57,50,50,60,55,0,0,0,290,18,19,22,18,31,39,55,55,25,1023,2,68,1,0,0,85,0,50,0,55,0,0,65,0,3,0,0,1,1,15,0,1,1,49,1023,56,55,75,3,75,0,90,72,68,0,78,0,1,95,0,0,36,0,1
1,1,J.Philbin,39,50,85,35,39,75,75,0,0,0,291,19,20,14,19,31,45,42,76,31,1023,2,70,0,0,0,90,0,36,0,90,0,0,65,0,3,0,0,1,1,15,2,1,1,45,1023,58,75,41,1,38,0,90,72,66,0,60,0,1,95,0,0,36,0,0
1,1,J.Davidson,45,46,51,40,40,70,70,0,0,0,292,20,21,18,20,31,39,43,78,31,1023,2,76,0,0,0,100,0,40,0,80,0,0,61,0,2,0,0,1,1,15,0,1,1,55,1023,53,70,38,1,40,0,86,76,80,0,60,0,1,95,0,0,84,0,1
1,1,B.Schneider,75,48,51,75,70,45,45,1,0,0,293,22,23,14,22,31,34,60,45,31,1023,2,75,0,0,0,20,0,55,0,45,0,0,70,0,2,0,0,1,1,15,2,1,1,49,1023,52,45,70,3,70,0,90,72,70,0,70,0,1,95,0,0,36,0,0
1,1,L.Kiffin,40,48,51,40,40,80,75,0,0,0,294,33,23,112,22,31,31,45,70,64,1023,2,75,0,0,0,200,0,40,0,45,0,0,65,0,5,0,0,1,1,203,2,1,1,49,1023,52,70,39,0,40,0,90,72,65,0,72,0,1,5,1,0,188,0,0
1,1,A.Roberts,75,50,50,45,45,45,45,0,1,0,295,23,24,14,23,31,54,40,45,31,1023,2,65,2,0,0,50,0,43,0,45,0,0,75,0,1,0,0,1,1,32,0,1,1,51,1023,52,65,70,3,70,0,90,72,65,0,70,0,1,95,0,0,36,0,0
1,1,R.Neuheisel,42,53,54,43,38,88,75,0,0,0,296,24,25,30,24,31,46,45,86,31,1023,2,79,0,0,0,95,0,42,0,60,0,0,78,0,2,0,0,1,1,109,2,1,1,52,1023,57,75,38,1,35,0,90,72,75,0,82,0,1,95,0,0,36,0,0
