file,iden,role,teamID,name_before,name_after,provenance,how
2010,61E36FD1-7F6B-4ACC-B299-F902A1755354,Head Scout,DET,Carl Price,Carl Price,"invented (scout/physio, the standing exception)",inferred
2010,75DD2FFE-5FB8-4D0D-B55B-0DA4EC6E93CC,Off Scout,DET,Tim Walton,Tim Walton,real (name in a real source),inferred
2010,98BDA5E7-BEA4-48F4-A3F6-858B64DB00A8,Def Scout,DET,Rashid Robinson,Keith Mockler,"invented (scout/physio, the standing exception)",inferred
2010,A2E921F4-2F1C-45C7-83DA-447DE796A3EA,Head Physio,DET,Bucky Eluemunor,Andy Trumbull,"invented (scout/physio, the standing exception)",inferred
2010,DFA13877-BB8F-484A-A6E5-0D5C6630F414,Assistant Physio,DET,Owen Nacua,Otis Mockler,"invented (scout/physio, the standing exception)",inferred
2010,2682FDCE-997A-439F-9CB1-F45D388FC56F,Head Coach,GB,Mike McCarthy,Mike McCarthy,real (name in a real source),inferred
2010,F351E54D-5673-4FFC-9F7A-E79125231E59,Off Co-ord,GB,Joe Philbin,Joe Philbin,real (name in a real source),inferred
2010,BB3E0AB4-9500-44DE-9DF7-F41D8C893CEF,Def Co-ord,GB,Dom Capers,Dom Capers,real (name in a real source),inferred
2010,F05143D5-01D8-4305-8516-8D53F6C7CD20,Special Teams,GB,S. Slocum,Shawn Slocum,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 GB; first name expanded from an initial"
2010,EBB71916-BA1D-4F23-8E97-651AED2519BF,Head Scout,GB,Charles Parker,Charles Parker,"invented (scout/physio, the standing exception)",inferred
2010,E9789256-4108-4F01-9FB9-1E80DB134E96,Off Scout,GB,Dennis Cooper,Dennis Cooper,"invented (scout/physio, the standing exception)",inferred
2010,69A5D526-76A0-46CE-BEF2-52EE547CBFD0,Def Scout,GB,D'onta McKee,Warren Ravenel,"invented (scout/physio, the standing exception)",inferred
2010,BEBA8AD2-C049-4258-9271-0293538D1E3B,Head Physio,GB,Kamari O’Donnell,Melvin Phillips,"invented (scout/physio, the standing exception)",inferred
2010,2C3451C0-6AC1-4F00-970E-71026E9EEC89,Assistant Physio,GB,Kalia Victor,Richard Fisch,"invented (scout/physio, the standing exception)",inferred
2010,3FB5EF11-C23D-4970-A8D6-ECFEDA2B8329,Head Coach,HOU,Gary Kubiak,Gary Kubiak,real (name in a real source),inferred
2010,29AC6865-71DE-4FC1-9871-9C6AEDF2EA9E,Off Co-ord,HOU,Rick Dennison,Rick Dennison,real (name in a real source),inferred
2010,2C81260B-401E-4169-B4C2-B48CD1433ACF,Def Co-ord,HOU,Frank Bush,Frank Bush,real (name in a real source),inferred
2010,80DD6D47-53AE-4864-8964-C723FE48539C,Special Teams,HOU,J. Marciano,J. Marciano,"unknown (no real source, not from the invented lists)",Houston is absent from the Coaching Tree at every year tried
2010,E8D5DCDF-E15F-443B-B862-2B9B5389A5DF,Head Scout,HOU,Curtis Wood,Jeremy Murphy,"invented (scout/physio, the standing exception)",inferred
2010,98D8EA0B-B12E-4048-B366-39B4177EF364,Off Scout,HOU,Larry Reed,Larry Reed,"invented (scout/physio, the standing exception)",inferred
2010,CCF0D503-D26D-401E-AEB8-C23A8667B94A,Def Scout,HOU,Starling Ulofoshio,Ronald Ashdown,"invented (scout/physio, the standing exception)",inferred
2010,320DE3A6-3FB7-4DD6-89B9-827BB08654FA,Head Physio,HOU,Jared Asamoah II,Jared Asamoah II,"invented (scout/physio, the standing exception)",inferred
2010,AD946416-E1C1-4DCD-9AC1-CFEE48A6C259,Assistant Physio,HOU,Quinyon Bateman,Zedekiah Larkspur,"invented (scout/physio, the standing exception)",inferred
2010,2815BC8C-5DED-4F61-9716-9B05209AAB73,Head Coach,IND,Jim Caldwell,Jim Caldwell,real (name in a real source),inferred
2010,F4654041-4CD4-4DC2-9519-94EF236CBBF0,Off Co-ord,IND,Clyde Christensen,Clyde Christensen,real (name in a real source),inferred
2010,BB79F46A-9432-4D49-892C-215667BFAB79,Def Co-ord,IND,Larry Coyer,Larry Coyer,real (name in a real source),"Coaching Tree: titled Defensive Coordinator, 2010 IND; confirmed unchanged"
2010,56D1179A-513B-4BCF-A34B-DC0D321A05BF,Special Teams,IND,R. Rychleski,Ray Rychleski,real (name in a real source),"Coaching Tree: Special Teams Assistant (INFERRED, no titled special teams coach), 2010 IND; first name expanded from an initial"
2010,8786F53C-DF36-4173-83EE-878281707A7F,Head Scout,IND,Peter Reed,Bruce Jerrold,"invented (scout/physio, the standing exception)",inferred
2010,990BE3D1-D663-4BB5-8E2C-72DD016BEB27,Off Scout,IND,Harold Barnes,Harold Barnes,"invented (scout/physio, the standing exception)",inferred
2010,D086E8C1-AE6D-4261-8727-4BB3D7581320,Def Scout,IND,Carlton Coburn,Dwight Ontiveros,"invented (scout/physio, the standing exception)",inferred
2010,28E0E1BA-4997-4193-B9B9-BEE910743A5D,Head Physio,IND,Chig Jenkins Jr.,Lawrence Ingleby,"invented (scout/physio, the standing exception)",inferred
2010,CEDD87EB-28D4-416F-BABF-17DB8F461ABE,Assistant Physio,IND,Rakim Bibbs,Ryan Colter,"invented (scout/physio, the standing exception)",inferred
2010,C77A882A-E910-4603-A67C-A956C8298EF2,Head Coach,JAX,Jack Del Rio,Jack Del Rio,real (name in a real source),inferred
2010,834BD28C-3C95-49DA-AEB0-AE135C7CFA83,Off Co-ord,JAX,Dirk Koetter,Dirk Koetter,real (name in a real source),inferred
2010,6BA976C5-6011-4B32-83F4-FB8741D70DD8,Def Co-ord,JAX,Mel Tucker,Mel Tucker,real (name in a real source),inferred
2010,E19A7D28-4B7C-484B-868B-B609E83064FF,Special Teams,JAX,R. Purnell,Russ Purnell,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 JAX; first name expanded from an initial"
2010,478ED9F2-EF0C-48CC-916A-79AFF5C88AA7,Head Scout,JAX,Joe Cullen,Joe Cullen,"invented (scout/physio, the standing exception)",inferred
2010,DD6F1671-E289-42B5-B3E4-D557E553EF4B,Off Scout,JAX,Mark Duffner,Jalen Wexler,"invented (scout/physio, the standing exception)",displaced to the offensive scout slot when Duffner moved to the defensive side
2010,55BA7B02-8CCD-4C48-8A12-CB2C5D043B9D,Def Scout,JAX,Jeremy Haley,Mark Duffner,real (name in a real source),"Coaching Tree: Duffner coached Jacksonville's LINEBACKERS in 2010, a defensive job; our file had him as an offensive scout. The two scout records swap so both stay filled"
2010,223F1BFA-5DBC-425C-BEBA-5DB0FF92AD9B,Head Physio,JAX,Jaire Ragland,Vernon Wexler,"invented (scout/physio, the standing exception)",inferred
2010,33ED687F-FEFC-4F96-87FA-0F83749911FC,Assistant Physio,JAX,D'Andre Scott,Adrian Garsdale,"invented (scout/physio, the standing exception)",inferred
2010,3B817720-3A6F-42C8-808D-DD7F77074647,Head Coach,KC,Todd Haley,Todd Haley,real (name in a real source),inferred
2010,50F1A982-6F32-4041-BB5F-15878505CAE5,Off Co-ord,KC,Charlie Weis,Charlie Weis,real (name in a real source),inferred
2010,78D0ABD2-72E5-4DE2-A831-24396E48490E,Def Co-ord,KC,Romeo Crennel,Romeo Crennel,real (name in a real source),inferred
2010,C3465384-AFE2-45D0-A6B2-3ECDB35E9463,Special Teams,KC,S. Hoffman,Steve Hoffman,real (name in a real source),"Coaching Tree: Special Teams Assistant (INFERRED, no titled special teams coach), 2010 KC; first name expanded from an initial"
2010,F9E173F0-F1D2-48E3-9FE4-4CFC62BD26C4,Head Scout,KC,Gary Gibbs,Freddie Mack,"invented (scout/physio, the standing exception)",inferred
2010,E49D514A-4F3C-4D60-A701-76235D7305FD,Off Scout,KC,Timothy Barnes,Leroy Trumbull,"invented (scout/physio, the standing exception)",inferred
2010,6A0F3CDA-938C-4AB6-813E-EFAF871AADCA,Def Scout,KC,Leroy Tartt,Randy Kowalczyk,"invented (scout/physio, the standing exception)",inferred
2010,646A1CEA-0FA0-4DF8-8FFD-E2EBC6CA199B,Head Physio,KC,Jermaine Barnett,Terrence Quintero,"invented (scout/physio, the standing exception)",inferred
2010,4601C6F4-1E41-4215-95D0-BF9A2BDCF1B4,Assistant Physio,KC,Jaydn Webster,Tim Cooper,"invented (scout/physio, the standing exception)",inferred
2010,7D568D57-EB9E-429D-9CAD-6AACF8494D9A,Head Coach,MIA,Tony Sparano,Tony Sparano,real (name in a real source),inferred
2010,A0B37D68-34B2-4A56-B286-B3D13A6BF484,Off Co-ord,MIA,Dan Henning,Dan Henning,real (name in a real source),inferred
2010,5CEC2D1B-FE85-4031-A66A-43DA37AB7457,Def Co-ord,MIA,Mike Nolan,Mike Nolan,real (name in a real source),inferred
2010,C0611E5A-D6FE-481C-88AD-8337D6760A7A,Special Teams,MIA,J. Bonamego,John Bonamego,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 MIA; first name expanded from an initial"
2010,53AC470F-547F-409D-A8F0-F9C582A2026B,Head Scout,MIA,Dan Campbell,Dan Campbell,real (name in a real source),inferred
2010,63AB5338-5169-4865-BB0E-7A1C9273D157,Off Scout,MIA,Bruce Hall,Bruce Hall,"invented (scout/physio, the standing exception)",inferred
2010,021E4CB2-0319-4778-A321-33D9919C1D26,Def Scout,MIA,James Verrett,Keith Ashdown,"invented (scout/physio, the standing exception)",inferred
2010,6404F192-5475-4A74-9C95-C8BF66C7CE2A,Head Physio,MIA,Kobe Gaffney,Tyler Halstead,"invented (scout/physio, the standing exception)",inferred
2010,D54729C2-9369-4C84-8BB3-1DDE4DC994B8,Assistant Physio,MIA,Mikhael Taylor,Denholm Tillinghast,"invented (scout/physio, the standing exception)",inferred
2010,F922FA12-2F36-48DA-85C6-4FE1D21A73D0,Head Coach,MIN,Brad Childress,Brad Childress,real (name in a real source),inferred
2010,E22204BF-7ED1-4BC1-A1B7-C611090AF300,Off Co-ord,MIN,Darrell Bevell,Darrell Bevell,real (name in a real source),inferred
2010,DC11EBAD-1890-4176-8419-A1FCF3C4CFB7,Def Co-ord,MIN,Leslie Frazier,Leslie Frazier,real (name in a real source),inferred
2010,92B40D91-4AD0-4C04-893E-289E3B6A8544,Special Teams,MIN,B. Murphy,Brian Murphy,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 MIN; first name expanded from an initial"
2010,8538432B-6D58-4E13-AA32-07B73F5F409D,Head Scout,MIN,Kevin Stefanski,Kevin Stefanski,real (name in a real source),inferred
2010,6DA9C45F-26D6-41A1-84E2-0FC31D7A6AC3,Off Scout,MIN,Paul Coleman,Paul Coleman,"invented (scout/physio, the standing exception)",inferred
2010,1A57FA7D-3E5D-418F-BF60-E04B80B339D6,Def Scout,MIN,Ryan Helm,Melvin Fairbanks,"invented (scout/physio, the standing exception)",inferred
2010,F292827D-7A01-478F-A8D0-EB11736F1208,Head Physio,MIN,Deionte Goldman,Terrence Butler,"invented (scout/physio, the standing exception)",inferred
2010,3A4BD3D2-BFC6-4F72-800A-82FEBBE262CF,Assistant Physio,MIN,Conrad Nix III,Johnny Fisch,"invented (scout/physio, the standing exception)",inferred
2010,0BC41753-A030-4AD1-AA1D-DF97A2A42327,Head Coach,NE,Bill Belichick,Bill Belichick,real (name in a real source),inferred
2010,B9AF0673-E9C5-4BA8-906D-9BFC51393B69,Off Co-ord,NE,Bill O'Brien,Bill O'Brien,real (name in a real source),inferred
2010,A5029933-F728-4C7D-8996-C384EB54E69C,Def Co-ord,NE,Chad O'Shea,Chad O'Shea,"unknown (no real source, not from the invented lists)","Coaching Tree: Belichick ran 2010 without a titled defensive coordinator; our record holds Chad O'Shea, who coached the WIDE RECEIVERS -- the wrong side of the ball, left for the fallback pass"
2010,B594E3A3-17B7-4ABA-B844-D3E08CF2093B,Special Teams,NE,Josh Boyer,Josh Boyer,real (name in a real source),inferred
2010,611C83B7-E2EC-4C59-9B2C-A6E468F9C2EA,Head Scout,NE,Brian Flores,Brian Flores,real (name in a real source),inferred
2010,143F1108-29A8-41FF-A6F5-B630F9DF168E,Off Scout,NE,Patrick Graham,Patrick Graham,real (name in a real source),inferred
2010,4F3A33ED-A260-47D8-8210-4676C401345D,Def Scout,NE,Terrence McMath,Bryce Dunmore,"invented (scout/physio, the standing exception)",inferred
2010,4A3C972E-9959-46B1-B314-10CA8701AC25,Head Physio,NE,Keenan Lippett,Andy Nadeau,"invented (scout/physio, the standing exception)",inferred
2010,CDA517D2-39D2-4B29-9771-A653D9587F1E,Assistant Physio,NE,Drue Mullings,Raymond Fajardo,"invented (scout/physio, the standing exception)",inferred
2010,F8B6AD54-4EED-4D55-B33F-058C1ECCF8EA,Head Coach,NO,Sean Payton,Sean Payton,real (name in a real source),inferred
2010,9B672FA1-4905-4E25-A856-AC9EC99C5E36,Off Co-ord,NO,Pete Carmichael,Pete Carmichael,real (name in a real source),inferred
2010,0191884E-2A9C-4B4D-82E4-6A41F3DF84E2,Def Co-ord,NO,Gregg Williams,Gregg Williams,real (name in a real source),inferred
2010,CAD49781-E812-4FAC-918F-CADEDA438039,Special Teams,NO,G. McMahon,Greg McMahon,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 NO; first name expanded from an initial"
2010,2416F75E-6AE8-4DA9-BFD4-F6D22A17148B,Head Scout,NO,Aaron Kromer,Aaron Kromer,real (name in a real source),inferred
2010,BFAE5595-7CD9-41BD-B728-F42F9577E38A,Off Scout,NO,Joe Lombardi,Joe Lombardi,real (name in a real source),inferred
2010,EA285BCB-F023-435E-BF90-79A6223ACD25,Def Scout,NO,Donovan Morgan,Alan Jerrold,"invented (scout/physio, the standing exception)",inferred
2010,86D96460-0927-47C5-A25A-49BEBE118602,Head Physio,NO,Nicholas Colter,Matt Stockwell,"invented (scout/physio, the standing exception)",inferred
2010,22226F84-42C6-4971-8A78-79E52D92F8D7,Assistant Physio,NO,Timothy Bartch,Calvin Yeager,"invented (scout/physio, the standing exception)",inferred
2010,D2A90B65-7DC1-456A-A436-CBF4C1B1FD12,Head Coach,NYG,Tom Coughlin,Tom Coughlin,real (name in a real source),inferred
2010,84AA060F-C727-4E26-BF75-C4F748866D78,Off Co-ord,NYG,Kevin Gilbride,Kevin Gilbride,real (name in a real source),inferred
2010,73E57D58-EFB2-43C5-8F69-E58B33A11070,Def Co-ord,NYG,Perry Fewell,Perry Fewell,real (name in a real source),inferred
2010,D2902416-8D57-4E5D-A515-3540BE40A89A,Special Teams,NYG,T. Quinn,Tom Quinn,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 NYG; first name expanded from an initial"
2010,E72C0D94-2FF8-4B61-BEB1-109DCAE8C259,Head Scout,NYG,Al Holcomb,Lonnie Masseur,"invented (scout/physio, the standing exception)",inferred
2010,0F801321-1656-491C-9937-80D2E2B059FE,Off Scout,NYG,Mike Pope,Colin Wojcik,"invented (scout/physio, the standing exception)",inferred
2010,E2EC91A6-1102-4B0E-917F-B0513BF12918,Def Scout,NYG,Jojo Garvin,Bryce Quimby,"invented (scout/physio, the standing exception)",inferred
2010,E4FDF35E-BFB1-467D-9D89-FC07AB346DA0,Head Physio,NYG,Miles Richardson,Johnny Hawkridge,"invented (scout/physio, the standing exception)",inferred
2010,81472633-FC41-45E2-A369-E5AFAB6C52C6,Assistant Physio,NYG,Ricky Green,Ricky Green,"invented (scout/physio, the standing exception)",inferred
2010,18E99744-18B7-4BD9-A289-131B41FD1B9C,Head Coach,NYJ,Rex Ryan,Rex Ryan,real (name in a real source),inferred
2010,8C54D339-07E6-48BE-AE25-B8CC5601FED2,Off Co-ord,NYJ,Brian Schottenheimer,Brian Schottenheimer,real (name in a real source),inferred
2010,B1569FCD-0FBE-495A-9268-B7A7112C0D8D,Def Co-ord,NYJ,Mike Pettine,Mike Pettine,real (name in a real source),inferred
2010,AE58832D-1C3B-49D6-BDA7-473FD73ED7DC,Special Teams,NYJ,M. Westhoff,Mike Westhoff,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 NYJ; first name expanded from an initial"
2010,7775EC22-37BA-4951-A4F5-CEC901C7D659,Head Scout,NYJ,Willie Thompson,Willie Thompson,"invented (scout/physio, the standing exception)",inferred
2010,22DFB30E-477B-42ED-BA44-CCD2A935B9E9,Off Scout,NYJ,Richard Price,Richard Price,"invented (scout/physio, the standing exception)",inferred
2010,77B1A518-8D56-4F42-81B9-EDA485ACC281,Def Scout,NYJ,Brad Hayball,Brad Hayball,"invented (scout/physio, the standing exception)",inferred
2010,E01675B5-42F7-470D-997A-2EBCAC09CF8E,Head Physio,NYJ,Tyreek Rochell,Jermaine Mockler,"invented (scout/physio, the standing exception)",inferred
2010,DE6C53A7-FBC4-4E2A-8D53-872C9C9E17A7,Assistant Physio,NYJ,Amir Mason,Amir Mason,"invented (scout/physio, the standing exception)",inferred
2010,CDE757F0-339F-4347-8161-4638C685E266,Head Coach,LV,Tom Cable,Tom Cable,real (name in a real source),inferred
2010,4438BAF4-691A-41D4-A40C-268D0597AB27,Off Co-ord,LV,Hue Jackson,Hue Jackson,real (name in a real source),inferred
2010,27D32483-7E75-45C7-B808-473B0D897FF7,Def Co-ord,LV,John Marshall,John Marshall,real (name in a real source),inferred
2010,58E84B81-F5FD-4FE0-BBDA-2E6963E89FB3,Special Teams,LV,John Fassel,John Fassel,real (name in a real source),inferred
2010,622DEEE2-A0B8-4CE8-A4C7-DC141A42C51B,Head Scout,LV,Billy Thompson,Billy Thompson,real (name in a real source),inferred
2010,2D1EC74F-3B83-451C-9845-B13FE961285B,Off Scout,LV,Eugene Butler,Eugene Butler,"invented (scout/physio, the standing exception)",inferred
2010,5D2BE1CE-EF10-4E34-B528-9CAA852B7F05,Def Scout,LV,Casey Spector,Ron Eastleigh,"invented (scout/physio, the standing exception)",inferred
2010,C85FD42D-E3F1-422B-B842-790187F02BE6,Head Physio,LV,Owen Urban,Bobby Bracewell,"invented (scout/physio, the standing exception)",inferred
2010,3F1C15A4-75AB-433D-897C-E6D7589B80ED,Assistant Physio,LV,Jase Anzalone ,Gordon Bailey,"invented (scout/physio, the standing exception)",inferred
2010,ACCD4C2A-2C95-434E-B4B0-6FC0546C9403,Head Coach,PHI,Andy Reid,Andy Reid,real (name in a real source),inferred
2010,2B60F2F5-FE7B-475E-BF7F-96E2746935FA,Off Co-ord,PHI,Marty Mornhinweg,Marty Mornhinweg,real (name in a real source),inferred
2010,D3C1C9DF-D386-40E0-820B-16BD63FEF26D,Def Co-ord,PHI,Sean McDermott,Sean McDermott,real (name in a real source),inferred
2010,73F5284C-CC93-4541-A197-A073D381B68D,Special Teams,PHI,B. April,Bobby April Jr.,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 PHI; first name expanded from an initial"
2010,8E1D372F-4007-4CDB-94B0-6392631F632A,Head Scout,PHI,Juan Castillo,Brad Rogers,"invented (scout/physio, the standing exception)",inferred
2010,88C9B4E6-C97F-4E38-BE78-FFA51A905CA5,Off Scout,PHI,David Culley,David Culley,"invented (scout/physio, the standing exception)",inferred
2010,592C0C95-3ADD-4F25-825E-66DA46368330,Def Scout,PHI,Jamaal McKinney,Willie Price,"invented (scout/physio, the standing exception)",inferred
2010,66EC868B-76D4-429A-9FD8-4FEADAAEC2C1,Head Physio,PHI,Darrynton Covington,Raymond Dunmore,"invented (scout/physio, the standing exception)",inferred
2010,6D582EE5-B497-4837-A27D-5E82A6828339,Assistant Physio,PHI,Anton McKitty,Andy Sheldrake,"invented (scout/physio, the standing exception)",inferred
2010,D35027C2-2501-41ED-B35B-7F2496DB2CB0,Head Coach,PIT,Mike Tomlin,Mike Tomlin,real (name in a real source),inferred
2010,176D0BB1-6FA1-4418-BF67-A73734029E1B,Off Co-ord,PIT,Bruce Arians,Bruce Arians,real (name in a real source),inferred
2010,B6D51064-A100-423F-9042-A86039443A73,Def Co-ord,PIT,Dick LeBeau,Dick LeBeau,real (name in a real source),inferred
2010,9CE157D7-7436-4A09-8B5D-A09819BEDAA9,Special Teams,PIT,B. Ligashesky,Al Everest,real (name in a real source),"Coaching Tree: 2010 PIT Special Teams Assistant was Al Everest; our record held B. Ligashesky, who held that job in an earlier season"
2010,E5D8A266-92C9-458E-B63A-280C4F4CFFC0,Head Scout,PIT,Randy Fichtner,Darnell Fairweather,"invented (scout/physio, the standing exception)",inferred
2010,DB4F7E5E-A6CF-4382-858E-75240BA46AC9,Off Scout,PIT,Johnny Thompson,Johnny Thompson,"invented (scout/physio, the standing exception)",inferred
2010,F9C71462-3E01-43B2-8A15-C14AFAECF28B,Def Scout,PIT,Jason Parker,Jason Parker,"invented (scout/physio, the standing exception)",inferred
2010,C1CB2D1E-2449-4339-A764-6129202BD3DF,Head Physio,PIT,Ethan Amos,Leonard Mangurian,"invented (scout/physio, the standing exception)",inferred
2010,803186EA-9B5A-4AE1-933E-66E073C40932,Assistant Physio,PIT,Tory Davidson,Tyler Fairbanks,"invented (scout/physio, the standing exception)",inferred
2010,3371880C-8837-4836-BCEA-0C57E11D672B,Head Coach,LAC,Norv Turner,Norv Turner,real (name in a real source),inferred
2010,BD1E3C38-350E-44F5-9263-4762C435F338,Off Co-ord,LAC,Clarence Shelmon,Clarence Shelmon,real (name in a real source),"Coaching Tree: titled Offensive Coordinator, 2010 LAC; confirmed unchanged"
2010,82BF25AE-D18E-47D2-91CF-B2D0DAB94C07,Def Co-ord,LAC,Ron Rivera,Ron Rivera,real (name in a real source),inferred
2010,D3180370-1A97-490B-9DCA-97E6440AA9C2,Special Teams,LAC,Rob Chudzinski,Rob Chudzinski,real (name in a real source),inferred
2010,15560EFD-518E-45A3-9EC8-186C64DDB9B0,Head Scout,LAC,Michael Cooper,Michael Cooper,"invented (scout/physio, the standing exception)",inferred
2010,3863DDFD-B231-41F7-9F82-2001E3B8BF16,Off Scout,LAC,Hal Hunter,Hal Hunter,real (name in a real source),inferred
2010,8993F653-7876-4D6F-8E4A-A3B003AB26F7,Def Scout,LAC,Amir Akers,Watson Bennett,"invented (scout/physio, the standing exception)",inferred
2010,E0BC2472-59BA-4F50-BD2F-2BF2315A6F78,Head Physio,LAC,Linval Corbett,Chris Chavez,"invented (scout/physio, the standing exception)",inferred
2010,9289885F-5FA7-4D26-8515-2F3982417E89,Assistant Physio,LAC,Assistant Masseur,Tyler Coleman,"invented (scout/physio, the standing exception)",inferred
2010,0057C417-ACEB-44C9-A7B0-C046489EF896,Head Coach,SF,Jim Tomsula,Jim Tomsula,real (name in a real source),inferred
2010,612A4227-D8EE-4032-8F50-9935516C1B9B,Off Co-ord,SF,Jimmy Raye,Jimmy Raye,real (name in a real source),inferred
2010,F90E96B3-31EC-4AA1-B3B4-2392B981E45B,Def Co-ord,SF,Greg Manusky,Greg Manusky,real (name in a real source),inferred
2010,7532325B-3332-4537-8A9E-257669BDA973,Special Teams,SF,A. Everest,Kurt Schottenheimer,real (name in a real source),"Coaching Tree: 2010 SF Special Teams Coordinator was Kurt Schottenheimer; our record held A. Everest, who held that job in an earlier season"
2010,3DF86EBE-179E-46F5-8704-24F11CE87A92,Head Scout,SF,Johnny Lynn,Johnny Lynn,real (name in a real source),inferred
2010,97AD53CF-71D3-4D76-A137-EEC6C1F3836F,Off Scout,SF,Jason Michael,Charles Murray,"invented (scout/physio, the standing exception)",inferred
2010,416E21EB-B7B6-4E56-B4E8-334FF451F424,Def Scout,SF,Jadeveon Jackson,Eugene Sandoval,"invented (scout/physio, the standing exception)",inferred
2010,AF760FC9-CA97-44A7-8FF8-6512F9E19305,Head Physio,SF,Rashawn Johnson II,Zigmund Cardoso,"invented (scout/physio, the standing exception)",inferred
2010,C551DF0A-9D27-4032-8994-714C0B484525,Assistant Physio,SF,Nicholas Sickels,Richard Fajardo,"invented (scout/physio, the standing exception)",inferred
2010,62F9FCD6-7DE6-4B8B-8A41-79C20E01E1CB,Head Coach,SEA,Pete Carroll,Pete Carroll,real (name in a real source),inferred
2010,A21C6A27-C81E-4574-BF3E-13CF9F61C3D0,Off Co-ord,SEA,Jeremy Bates,Jeremy Bates,real (name in a real source),inferred
2010,E822A789-5945-453D-BAA7-42E9724EF838,Def Co-ord,SEA,Gus Bradley,Gus Bradley,real (name in a real source),inferred
2010,F8FB310C-DC60-49CD-AD49-CBFF3BFEAECC,Special Teams,SEA,Kippy Brown,Kippy Brown,real (name in a real source),inferred
2010,483E9072-E784-41E8-B2A1-EC1B3F031246,Head Scout,SEA,Dave Canales,Dave Canales,real (name in a real source),inferred
2010,B93AC5D7-BCCB-4953-9499-03937D29B26B,Off Scout,SEA,Jedd Fisch,Jedd Fisch,"invented (scout/physio, the standing exception)",inferred
2010,DD568BE9-2E33-41C8-B483-AFACB6E8D86E,Def Scout,SEA,Maxwell Fajardo,Ansel Ingleby,"invented (scout/physio, the standing exception)",inferred
2010,5A536773-AD65-4C88-B817-B2D512E13C5A,Head Physio,SEA,Calvin Falkner,Calvin Falkner,"invented (scout/physio, the standing exception)",inferred
2010,4E571C70-DCC3-45C3-80F2-6A51B44159EC,Assistant Physio,SEA,D'Ernest Chaisson,Willie Fenimore,"invented (scout/physio, the standing exception)",inferred
2010,7422A228-0656-472F-894B-BE17C9DF39E2,Head Coach,LAR,Steve Spagnuolo,Steve Spagnuolo,real (name in a real source),inferred
2010,61400D57-6F45-4321-B5AB-3E26896B5D9D,Off Co-ord,LAR,Pat Shurmur,Pat Shurmur,real (name in a real source),inferred
2010,4C62CA04-1BCB-4780-94FF-FBD6652DDF2B,Def Co-ord,LAR,Ken Flajole,Ken Flajole,real (name in a real source),"Coaching Tree: titled Defensive Coordinator, 2010 LAR; confirmed unchanged"
2010,7DBC4D0A-122D-498A-9316-9A740CFFB51D,Special Teams,LAR,T. McMahon,Tom McMahon,real (name in a real source),"Coaching Tree: titled Special Teams Coordinator, 2010 LAR; first name expanded from an initial"
2010,E61EA4DD-7CE2-490C-85E7-D681CC5AB26B,Head Scout,LAR,Jonathan Gannon,Jonathan Gannon,real (name in a real source),inferred
2010,991FABC3-5515-44AA-9D76-7F7EE22A4F07,Off Scout,LAR,Steve Loney,Steve Loney,"invented (scout/physio, the standing exception)",inferred
2010,4BFAFA32-6D2B-4530-BA8D-363BCD1A0EE9,Def Scout,LAR,Raheem Goff,Isaiah Bracewell,"invented (scout/physio, the standing exception)",inferred
2010,77A2817E-705C-455F-ABBA-45A0263D1174,Head Physio,LAR,Sage Ingold,Bernard Chandler,"invented (scout/physio, the standing exception)",inferred
2010,262A0078-A740-4FEF-94C3-123E89497E38,Assistant Physio,LAR,Philip Gustin,Caspian Ontiveros,"invented (scout/physio, the standing exception)",inferred
2010,AE1AFBB7-32C6-42FC-98EB-3C95773D4A6C,Head Coach,TB,Raheem Morris,Raheem Morris,real (name in a real source),inferred
2010,6F15412D-1475-4866-A740-72C1F0AA3EC6,Off Co-ord,TB,Greg Olson,Greg Olson,real (name in a real source),inferred
2010,8E0EA26B-D72B-4966-9D92-E6277727E14A,Def Co-ord,TB,Alex Van Pelt,Alex Van Pelt,real (name in a real source),inferred
2010,82F0942E-CB93-4A61-B7A7-F27E6903F539,Special Teams,TB,J. Bates,Rich Bisaccia,real (name in a real source),"Coaching Tree: 2010 TB Special Teams Coordinator was Rich Bisaccia; our record held J. Bates, who held that job in an earlier season"
2010,2F0C90D3-B8ED-4F4C-804A-CC4FA8563D76,Head Scout,TB,Jimmy Lake,Al Yeager,"invented (scout/physio, the standing exception)",inferred
2010,D161EF17-6806-4FBB-806A-B90571ACD79B,Off Scout,TB,Pete Mangurian,Pete Mangurian,"invented (scout/physio, the standing exception)",inferred
2010,8E34F337-9A20-41AD-AB79-AD72970764D0,Def Scout,TB,Walter Thomson,Walter Thomson,"invented (scout/physio, the standing exception)",inferred
2010,22211511-2D36-4D5E-B64D-979F09EFE040,Head Physio,TB,Terrence Bosa,Casey Parker,"invented (scout/physio, the standing exception)",inferred
