file,iden,name,position,team,before,after,source
1979,B78B2FBA-BC07-3F97-5245-0A3F4284831F,Roy Green,S,ARI,dark,dark,"Mike period layer, PSKI {'4': 1}, files ['Mike-NFL1980-1989.PL']"
1979,1BB836FA-4CE6-D43F-2289-891702296D1B,Sean Clancy,OLB,ARI,dark,light,"Mike period layer, PSKI {'0': 1, '1': 2}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,315B57AD-17CA-DD13-05E5-FF0612E5769A,Steve Henry,S,ARI,dark,dark,archive fallback — not in Mike
1979,09AB12F2-DA48-7C25-D12D-150691350900,Steve Little,P,ARI,light,light,"Mike period layer, PSKI {'1': 1}, files ['1978Roster (1).PLAY.']"
1979,E67F545A-F219-65F5-5303-5F3BAB630C4A,Steve Neils,MLB,ARI,light,light,"Mike period layer, PSKI {'0': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,8350C28C-E212-42A1-1889-7E3FA47BF796,Steve Pisarkiewicz,QB,ARI,light,light,"Mike period layer, PSKI {'1': 1}, files ['1978Roster (1).PLAY.']"
1979,0C6850C6-0C7C-D56F-0E85-95EB538A20F1,Terry Stieve,OG,ARI,light,light,"Mike period layer, PSKI {'0': 1, '1': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL']"
1979,C27F842E-253D-5414-90A4-38D00CA49FAB,Theotis Brown,RB,ARI,dark,dark,archive fallback — not in Mike
1979,7D2D5872-37C0-42C3-021E-4F4C403FE978,Thomas Lott,RB,ARI,dark,dark,archive fallback — not in Mike
1979,33CE3DF9-BD69-5F35-9BF2-CB0B5572CC2C,Tim Kearney,MLB,ARI,light,dark,"Mike period layer, PSKI {'4': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'MuscleMike-LM67 3.PL']"
1979,12D51ADB-469A-227F-DCF5-2F049CB62411,Tom Banks,C,ARI,light,light,"Mike period layer, PSKI {'1': 7, '0': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,326C417B-713E-E995-6A4B-5CEBCDBA030F,Tom Brahaney,C,ARI,light,light,"Mike period layer, PSKI {'1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,6B6239CB-60D8-BFD9-B0DD-54DD136959C5,Wayne Morris,RB,ARI,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL']"
1979,BB068220-E8AC-C2FD-352C-E2649E2FBE58,Willard Harrell,RB,ARI,dark,dark,archive fallback — not in Mike
1979,BABA8A8B-5518-B9EF-8106-2E72080D43B1,Aaron Brown,MLB,TB,dark,dark,"Mike period layer, PSKI {'5': 8, '4': 2, '0': 2}, files ['1966Roster (1).PLAY.', '1978Roster (1).PLAY.', 'Mike-NFL1941-1969.PL', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,DABEB321-B180-A77E-490C-C70C396B4596,Bill Kollar,DT,TB,light,light,"Mike period layer, PSKI {'1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,7B29C3D4-4BCB-1305-91ED-B7A9B15751BB,Billy Cesare,CB,TB,dark,light,"Mike period layer, PSKI {'0': 3, '1': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,6E1B50AA-5CA4-8436-2E73-7DE058F67482,Cecil Johnson,OLB,TB,dark,dark,"Mike period layer, PSKI {'5': 1, '4': 2}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,25E17486-7EF5-645F-35F4-77D81FE44F8F,Cedric Brown,S,TB,dark,dark,"Mike period layer, PSKI {'5': 1, '4': 5}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,1824F017-6136-982D-6503-BB6098EB5FC8,Charley Hannah,OT,TB,light,light,"Mike period layer, PSKI {'1': 2, '0': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,5743F9B1-5375-EAED-2A77-BD7ADDC5F916,Chuck Fusina,QB,TB,light,light,"Mike period layer, PSKI {'1': 3}, files ['Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,30FC54A4-C782-475C-4D23-A815D97921C0,Curtis Jordan,S,TB,dark,light,"Mike period layer, PSKI {'1': 7, '0': 2, '2': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,803D2D5D-3D3F-8214-A915-769282B6053B,Dana Nafziger,OLB,TB,light,light,"Mike period layer, PSKI {'1': 2, '0': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,30074357-DDFF-DA35-8B8C-695583E8A2E9,Danny Reece,CB,TB,light,dark,"Mike period layer, PSKI {'4': 4, '5': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,C6B949BE-3BDB-53B8-BF4E-AD79E86B67C6,Darrell Austin,OG,TB,light,light,"Mike period layer, PSKI {'0': 3, '1': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,A19219EC-A2E2-F151-2141-AA38CB360EE1,Darryl Carlton,OT,TB,light,dark,"Mike period layer, PSKI {'5': 3, '4': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,094CA6C2-C819-AF8C-E7D8-79836C6D975D,Dave Lewis,OLB,TB,dark,dark,"Mike period layer, PSKI {'3': 4}, files ['Mike-NFL1970-1974.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,4D15A4E4-CBFE-B491-37DB-8DA3146C2314,Dave Reavis,OT,TB,light,light,"Mike period layer, PSKI {'1': 7, '0': 5}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,803BEE34-5208-A773-51E7-873F9DF79F2F,David Logan,DT,TB,dark,dark,"Mike period layer, PSKI {'4': 4}, files ['Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,55FA7D59-0454-5F6B-995A-134E885A7317,Dewey Selmon,MLB,TB,dark,dark,"Mike period layer, PSKI {'5': 5, '4': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,633A2826-7BE9-7E1B-2B3E-07A781957C59,Doug Williams,QB,TB,dark,dark,"Mike period layer, PSKI {'6': 9}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,62CC544F-504D-0A7D-5BDD-7BA89B4B1E86,Gene Sanders,OT,TB,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,B210B2DF-BC0C-71DF-E861-207DFF7A5472,George Ragsdale,RB,TB,dark,dark,"Mike period layer, PSKI {'3': 2, '4': 1, '5': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,4D7636C7-00E1-5391-585A-1F8994977C12,George Yarno,OG,TB,light,light,"Mike period layer, PSKI {'1': 1, '0': 4}, files ['Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,7C8CC9FA-3A89-874B-6B71-85A99C0DEC0B,Gordon Jones,WR,TB,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 1}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,5DED8D9F-1252-48E1-BC73-0E76407408F2,Greg Horton,OG,TB,light,light,"Mike period layer, PSKI {'0': 3, '1': 5}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,AAB480BF-2531-1ABE-17F9-BF2FE4C2D707,Greg Roberts,OG,TB,dark,dark,"Mike period layer, PSKI {'5': 2, '4': 2, '0': 1}, files ['Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,710B56E7-627B-181C-CCDB-10B319B5DD14,Isaac Hagins,WR,TB,dark,dark,"Mike period layer, PSKI {'5': 5}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,8C0006E8-E342-B351-25AC-FE4B1373C4EF,Jeris White,CB,TB,dark,dark,"Mike period layer, PSKI {'4': 4, '5': 6, '6': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,2B58F570-13FC-5520-B3C4-97556F3AFC4F,Jerry Eckwood,RB,TB,dark,dark,"Mike period layer, PSKI {'5': 2}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,3A160768-4780-BEA4-8748-1C42A61411BD,Jim Obradovich,TE,TB,light,light,"Mike period layer, PSKI {'0': 2, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,0606134B-0BBA-0193-5ADA-AB2963E4C8B0,Jimmie Giles,TE,TB,dark,dark,"Mike period layer, PSKI {'5': 1, '6': 1, '4': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,8FF32E70-41C3-66E3-6214-F95F35CD835E,Johnny Davis,RB,TB,dark,dark,"Mike period layer, PSKI {'5': 3, '6': 4}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,69EEC854-A546-8DAF-BA00-8C9274CF0319,Larry Mucker,WR,TB,dark,dark,"Mike period layer, PSKI {'5': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,E2F42181-CE88-3D19-3F90-DAB43E9BB132,Lee Roy Selmon,DE,TB,dark,dark,"Mike period layer, PSKI {'5': 7}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,332C0D4A-D330-5A2F-5F73-C9EB478E25BB,Mark Cotney,S,TB,light,light,"Mike period layer, PSKI {'1': 5, '0': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,34F618E5-30B0-7564-F4FE-BB69FFD300EE,Mike Rae,QB,TB,light,light,"Mike period layer, PSKI {'2': 4, '0': 1, '1': 5}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,8B061A85-29D3-F6A2-55B5-0676CD4511E3,Mike Washington,CB,TB,dark,dark,"Mike period layer, PSKI {'5': 2, '4': 5}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,5BF9C55B-37BD-4343-DDBD-B040E06F3A57,Morris Owens,WR,TB,dark,dark,"Mike period layer, PSKI {'4': 4, '5': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,E997A10B-C183-9009-BB71-46BC629247E2,Neil O'Donoghue,K,TB,dark,light,"Mike period layer, PSKI {'1': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL']"
1979,12F6B7D8-D91D-FE9B-B79A-CA42C279DAF5,Randy Crowder,DT,TB,light,dark,"Mike period layer, PSKI {'4': 2, '6': 2, '5': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,FCCEC8DD-F90F-668B-4CBD-AC4DC58BE83F,Reggie Lewis,DE,TB,dark,dark,"Mike period layer, PSKI {'4': 3}, files ['Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,A3852C7B-8386-6805-BE01-DB4D99731110,Richard Wood,MLB,TB,dark,dark,"Mike period layer, PSKI {'6': 5, '5': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,961FB296-981B-4DAD-66CD-EB24D3635827,Rick Berns,RB,TB,light,light,"Mike period layer, PSKI {'1': 1, '0': 1}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,C68CF2EA-635F-B9C0-37E5-18C412C7BF11,Ricky Bell,RB,TB,dark,dark,"Mike period layer, PSKI {'5': 5, '4': 2}, files ['1978Roster (1).PLAY.', '1996Roster.PLAY.csv', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,417280DC-EBA8-D2C2-C02A-FE144DFB039C,Rik Bonness,OLB,TB,light,light,"Mike period layer, PSKI {'0': 2, '1': 1}, files ['1976Roster.PLAY.csv', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,EE4D23FA-D794-3554-C0E0-CF1DF9FD4BFF,Steve Wilson,C,TB,light,dark,"Mike period layer, PSKI {'1': 2, '4': 9, '2': 2, '0': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,D3CA7EAD-FD26-1CC0-09BD-70DE9EB74E6A,Tom Blanchard,P,TB,light,light,"Mike period layer, PSKI {'0': 3, '1': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,27ADB885-96CC-DDD3-DAD5-E3669525144C,Tony Davis,RB,TB,light,light,"Mike period layer, PSKI {'1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,40C3EA73-1A9E-A011-BF30-039168A0C956,Wally Chambers,DE,TB,dark,dark,"Mike period layer, PSKI {'5': 10}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,528F085D-FCCD-1688-3908-392F1E02A128,Benny Malone,RB,WAS,dark,dark,"Mike period layer, PSKI {'6': 4, '4': 4, '5': 1}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,1E40D1CD-C920-D120-C66D-32C8D1B54BA0,Bob Kuziel,C,WAS,dark,light,"Mike period layer, PSKI {'0': 5}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,53A04A11-31CE-2822-97D5-EE87EB6CDB97,Bobby Hammond,RB,WAS,dark,dark,"Mike period layer, PSKI {'4': 2, '5': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,00C46387-00A1-9E18-E8B2-686AF0ECF1C0,Brad Dusek,OLB,WAS,light,light,"Mike period layer, PSKI {'1': 3, '0': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,1F03234B-4E0C-9D8D-EEBE-EADE5CCA0818,Buddy Hardeman,RB,WAS,dark,dark,"Mike period layer, PSKI {'4': 2}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,E94D7342-A213-228A-FD51-C41BD7FCDDBC,Chris DeFrance,WR,WAS,dark,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,520896A2-DCD5-9D07-41A9-D0406049CE5C,Clarence Harmon,RB,WAS,dark,dark,"Mike period layer, PSKI {'5': 4, '4': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,2041D48A-CF9B-A784-656F-1F4EDFB180D4,Coy Bacon,DE,WAS,dark,dark,"Mike period layer, PSKI {'5': 11}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1941-1969.PL', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,EA657ED6-3EE4-1745-683A-DAC5F6B467DF,Dallas Hickman,DE,WAS,dark,light,"Mike period layer, PSKI {'0': 3, '1': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,67FA2FE3-64F6-05D8-C235-F137B9E2758A,Danny Buggs,WR,WAS,dark,dark,"Mike period layer, PSKI {'4': 4, '5': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,6C562F20-3992-AAFA-9D08-22C9C3C136D8,Dave Butz,DT,WAS,light,light,"Mike period layer, PSKI {'0': 11, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,3B72D078-A92C-780C-6413-8CAA43D17E94,Diron Talbert,DT,WAS,dark,light,"Mike period layer, PSKI {'1': 7, '0': 4, '2': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1941-1969.PL', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,8A44459D-83B1-2650-72AD-A1E7F7EB49F8,Don Harris,CB,WAS,dark,light,"Mike period layer, PSKI {'4': 1, '0': 1, '1': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,C110A69B-3F5B-0066-05FD-93B8AC9F8AFC,Don Hover,MLB,WAS,light,light,"Mike period layer, PSKI {'1': 3}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,BB021BAC-3B5A-EF65-3B50-E236BD7A9000,Don Warren,TE,WAS,dark,light,"Mike period layer, PSKI {'1': 12, '0': 2}, files ['Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,4E181EC0-7461-8510-B132-E49E0263C8CA,Fred Dean,OT,WAS,dark,dark,"Mike period layer, PSKI {'5': 7, '4': 12}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,4DBFC4E7-791D-B8D0-4B57-7F43322AB8CC,George Starke,OT,WAS,dark,dark,"Mike period layer, PSKI {'4': 7, '5': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,5355AE9E-C0EC-DA92-031A-2FB5D2D49B9A,Grady Richardson,TE,WAS,dark,dark,"Mike period layer, PSKI {'4': 3, '5': 1}, files ['1976Roster.PLAY.csv', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,3E5444FB-C761-97CC-8C42-CB7250D983F8,Greg Dubinetz,OG,WAS,light,light,"Mike period layer, PSKI {'0': 2}, files ['Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,EBF06B66-7E06-6A38-2B78-062C2F40874A,Ike Forte,RB,WAS,dark,dark,"Mike period layer, PSKI {'5': 4, '4': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,F90F0ECC-A60B-C5FC-EC86-31D429F91EC4,Jean Fugett,TE,WAS,dark,dark,"Mike period layer, PSKI {'4': 5, '5': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,9A610FE7-8301-D16D-FDF8-91EDB2640497,Jeff Williams,OG,WAS,light,light,"Mike period layer, PSKI {'0': 5, '1': 1}, files ['1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,98621A40-40E0-D896-7073-585F236FCC60,Joe Jones,DE,WAS,dark,dark,"Mike period layer, PSKI {'4': 7, '5': 3}, files ['1966Roster (1).PLAY.', '1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,9EB1E99D-37B0-13B3-D3E9-97D5DC10ED77,Joe Lavender,CB,WAS,dark,dark,"Mike period layer, PSKI {'4': 7, '5': 3}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'MuscleMike-LM67 3.PL']"
1979,B5E622C7-A14E-33AC-5B55-572427F67208,Joe Theismann,QB,WAS,light,light,"Mike period layer, PSKI {'1': 11, '0': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,1E755DD6-A19B-63FF-250A-C96C67D6FB9E,John Riggins,RB,WAS,dark,light,"Mike period layer, PSKI {'1': 9, '0': 6}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,DB962980-BED0-99AE-3E15-FAADEBF21588,Johnnie McDaniel,WR,WAS,light,light,archive fallback — not in Mike
1979,9FC669FD-7F9F-9DBB-4F09-CAB31C1A95A3,Karl Lorch,DE,WAS,light,light,"Mike period layer, PSKI {'2': 2, '7': 4, '1': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,FCFFAED7-5F88-BE52-C6A5-480A3D4497BA,Ken Houston,S,WAS,dark,dark,"Mike period layer, PSKI {'5': 10}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1941-1969.PL', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,6F5DBB56-3920-C820-8977-729D51F1CB44,Kim McQuilken,QB,WAS,light,light,"Mike period layer, PSKI {'0': 3, '1': 2}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'MuscleMike-LM67 3.PL']"
1979,A8CFD727-1160-0B5A-4D44-E04BD10128EA,Lemar Parrish,CB,WAS,dark,dark,"Mike period layer, PSKI {'5': 11}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,76A7CC6D-A7B5-7D51-ED8E-746FC208342E,Mark Moseley,K,WAS,light,light,"Mike period layer, PSKI {'0': 11, '1': 4}, files ['1976Roster.PLAY.csv', '1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
1979,2C0AA7C4-36D9-CAD2-3622-7E02527A3487,Mark Murphy,S,WAS,dark,light,"Mike period layer, PSKI {'1': 3, '0': 9}, files ['1978Roster (1).PLAY.', 'Mike-NFL1970-1974.PL', 'Mike-NFL1975-1979.PL', 'Mike-NFL1980-1989.PL', 'Mike-USFL_WFL.PLAY.c', 'MuscleMike-LM67 3.PL']"
